Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,cnet,dose
125,37.4384,-87.9477,259.39,395.49,315.3,279.62,115.87,1003.77,492.42,69.6386,132.985,63.3408,608.28,0.0467396,0,0,125,0.772684,1.03002,1.33915,0.540117,1.09935,0.819233,1.15443,0.770623,1.31686,,4
126,39.1752,-88.0991,270.513,248.34,199.39,179.19,69.15,980.66,432.6,55.2049,114.766,59.5575,732.32,0.0668432,0,0,126,1.41273,1.34619,1.05067,1.32468,0.884545,0.862863,1.09612,1.11144,1.07781,,4
127,39.0729,-88.1556,277.205,177.8,134.15,117.96,59.84,946.06,388.72,52.0338,113.382,61.344,768.26,0.0995324,0,1,127,1.36448,0.871053,1.1704,1.48263,1.07193,0.825449,0.826569,1.20331,0.824677,,4
128,38.7661,-88.0545,266.492,274.99,225.26,202.78,72.21,990.29,447.68,56.9007,115.497,58.5925,715.3,0.0683951,0,0,128,0.909111,1.048,1.00444,0.985587,1.33116,1.25336,1.26316,1.02673,1.2439,,4
129,39.6041,-88.1519,273.893,319.92,257.1,233.04,86.88,1024.12,477.31,53.3774,110.226,56.8456,704.2,0.0489775,0,0,129,1.27613,1.38285,1.1573,1.01834,1.15192,0.625809,1.45996,1.25637,1.34912,,4
135,37.3719,-87.907,256.338,269.65,215.53,189.11,80.54,911.15,410.87,82.4509,154.086,71.6254,641.5,0.0773273,0,0,135,1.35573,0.835445,0.845418,0.818688,0.713993,1.32377,0.624388,0.665588,0.840172,,4
137,39.0465,-88.0558,268.547,413.9,333.86,298.91,114.99,1080.18,535.07,51.6517,109.145,57.4899,666.28,0.0464863,0,0,137,0.542,0.966512,0.833964,0.590157,0.511702,0.765983,1.46394,0.985041,1.14621,,4
140,39.5963,-88.1625,275.817,275.56,213.06,188.77,86.79,922.83,418.56,78.5406,149.224,70.6734,647.27,0.0595127,0,0,140,1.33615,1.45013,1.14727,1.13885,1.49803,0.562476,0.611416,1.22316,0.932913,,4
142,39.9215,-88.0708,268.758,293.99,236.41,211.47,82.52,963.1,444.79,69.1082,132.797,63.6829,669.11,0.0618649,0,0,142,0.529911,1.08834,0.656613,0.900076,1.38112,1.03726,0.986852,1.05653,1.37866,,4
143,39.4407,-88.1104,270.303,227.35,186.02,167.18,60.17,939.11,411.08,66.0472,129.283,63.2312,711.76,0.0735183,0,0,143,0.939201,1.24489,1.00188,1.37089,0.857438,1.37638,0.901543,1.19844,1.19602,,4
145,38.2477,-88.086,270.048,259.18,200.39,180.43,78.75,955.37,420.73,61.9849,120.816,58.8278,696.19,0.0816248,0,0,145,0.634499,0.816889,1.40207,1.09951,0.974509,0.546545,1.27526,1.01236,1.41083,,4
154,40.3465,-88.1534,275.837,324.33,258.66,229.71,94.62,1024.5,479.31,54.2795,114.364,60.0801,700.17,0.065514,0,0,154,1.21882,0.908848,0.590631,0.707546,1.26733,1.00264,1.07231,1.27178,1.04328,,4
155,36.2524,-87.7991,249.388,348.82,280.45,245.26,103.56,1036.62,488.41,52.8458,114.867,62.0184,687.8,0.062341,0,0,155,1.12606,0.915609,0.856054,0.544246,1.05866,1.17869,0.969928,0.513535,0.621268,,4
156,40.1338,-88.103,270.054,328.26,269.82,240.7,87.56,1051.79,495.15,49.1873,107.727,58.5356,723.53,0.05329,0,0,156,1.14509,1.18263,0.536778,0.733882,1.39416,1.36801,1.18731,1.15181,0.954897,,4
157,39.1698,-88.0856,269.066,248.07,201.14,180.92,67.15,989.26,434.72,52.2997,108.771,56.4682,741.19,0.0820304,0,0,157,0.884287,0.798471,0.81481,1.02571,1.49174,1.27424,1.37752,1.08416,1.27953,,4
159,40.0003,-88.0221,265.276,403.06,328.03,293.65,109.41,1051.95,524.97,59.5927,121.265,61.6673,648.89,0.0252521,0,0,159,1.31269,1.4872,0.597698,0.698641,0.676277,0.836091,1.19468,0.935982,1.24714,,4
164,39.4952,-88.088,268.45,327,264.27,239.89,87.11,1019.95,479.53,56.0009,113.713,57.7091,692.95,0.0445167,0,0,164,1.46776,1.42815,0.944031,1.0516,0.655054,0.618485,1.4498,1.06147,1.39417,,4
166,38.5442,-88.0659,268.051,295.6,238.22,214.3,81.3,981.99,451.36,62.2938,123.391,61.0924,686.39,0.0600228,0,0,166,0.801735,1.2162,1.26451,1.00746,0.990856,0.843837,1.11677,1.03,1.21442,,4
169,38.9617,-88.1164,274.299,205.81,154.88,135.99,69.82,878.76,371.59,81.4527,151.507,70.0445,672.95,0.0983209,0,0,169,0.728838,0.650352,1.02423,1.11248,1.44207,0.851689,0.602387,1.08968,0.978525,,4
